LATITUDE;LONGITUDE;STATES
318495;-862057;AL
371422;-900825;MO
400258;-926829;MO
277948;-994695;TX
42.11;-913543;IA
435575;-926407;MN
415746;-734957;CT
418443;-733327;CT
394852;-752455;NJ
437543;-960725;MN
345611;-874136;AL
458711;-93.12;MN
388873;-836125;OH
375678;-959363;KS
36434;-882027;TN
389211;-77856;VA
392622;-908287;MO
360799;-913027;AR
396199;-82.09;OH
379546;-1191221;CA
34912;-1084929;NM
386657;-833793;OH
363783;-884786;TN
398833;-1225456;CA
370424;-969018;KS
488803;-974741;ND
445216;-860032;MI
380659;-754134;MD
325629;-1106984;AZ
391944;-746618;NJ
301212;-909843;LA
39486;-753215;NJ
301773;-911614;LA
413991;-908996;IL
40603;-979387;NE
400487;-1002761;NE
395337;-863776;IN
48808;-974518;ND
488998;-1151714;MT
35.17;-107364;NM
324681;-1122434;AZ
416831;-1087755;WY
363318;-898242;MO
485707;-1100862;MT
395792;-89408;IL
350147;-858048;TN
396237;-789567;MD
46494;-904098;WI
395372;-959657;KS
414467;-1223635;CA
411969;-1236939;CA
295245;-1011531;TX
416802;-990053;NE
453349;-97205;SD
410775;-762355;PA
447014;-862311;MI
403742;-784312;PA
370465;-945044;MO
389127;-101593;KS
348406;-946339;OK
406991;-992544;NE
460108;-963201;MN
579576;-1362176;AK
384041;-945906;MO
302331;-929208;LA
383738;-1009104;KS
276449;-992143;TX
375027;-922201;MO
383836;-1230733;CA
355631;-911093;AR
400063;-772084;PA
604267;-149353;AK
355695;-754666;NC
341142;-803039;SC
424563;-944559;IA
413648;-892951;IL
415114;-897181;IL
268706;-992907;TX
48323;-1100177;MT
485771;-1128733;MT
392537;-912239;MO
428102;-940512;IA
408293;-75006;NJ
262819;-985819;TX
618439;-1581082;AK
362947;-945769;AR
349015;-1007699;TX
472051;-1094212;MT
411727;-882662;IL
329173;-1077097;NM
31343;-878378;AL
361876;-964918;OK
404801;-1226257;CA
405825;-782632;PA
386745;-977511;KS
397029;-956495;KS
333188;-1088811;NM
393886;-794685;MD
332327;-1121594;AZ
470784;-967959;MN
37444;-982819;KS
472502;-1241902;WA
321808;-822209;GA
431786;-936949;IA
394352;-853473;IN
431365;-984268;SD
45647;-881754;WI
437254;-934509;MN
626684;-159563;AK
429163;-965145;IA
660452;-1542376;AK
37.55;-1187086;CA
416518;-828179;OH
443283;-946034;MN
459653;-1108888;MT
40636;-934514;IA
407194;-763795;PA
331493;-852092;GA
406735;-761885;PA
348508;-790468;NC
359676;-983497;OK
398636;-1237253;CA
476513;-952672;MN
38853;-1021789;CO
439987;-958575;MN
398346;-861926;IN
398682;-944352;MO
354292;-911107;AR
480911;-1006162;ND
42981;-974967;SD
433931;-947036;IA
489929;-1119668;MT
263188;-978153;TX
461965;-1116316;MT
391891;-980441;KS
461546;-96801;ND
414557;-923323;IA
319197;-981714;TX
439427;-115946;ID
382067;-81396;WV
359764;-910273;AR
32351;-876416;AL
461654;-969779;ND
385164;-989367;KS
434971;-1004802;SD
412648;-922478;IA
455312;-1028164;SD
409361;-948973;IA
349112;-1114527;AZ
340312;-948978;OK
316811;-946629;TX
380645;-812279;WV
407555;-930469;IA
36944;-941858;MO
320181;-880331;AL
400854;-964829;NE
46281;-92668;MN
414698;-1004583;NE
38654;-77637;VA
372642;-78682;VA
39.63;-783949;MD
398933;-92741;MO
473176;-955428;MN
45049;-980974;SD
357242;-1187152;CA
352257;-1078761;NM
451675;-987434;SD
417287;-952671;IA
396384;-953512;KS
318396;-1090265;NM
445421;-1019136;SD
300158;-911528;LA
342363;-813288;SC
336705;-954287;TX
404568;-782066;PA
361709;-946852;OK
35178;-1195472;CA
44488;-974409;SD
559315;-1591559;AK
426002;-993283;NE
654087;-1499915;AK
334379;-1107516;AZ
40425;-782086;PA
424561;-974692;NE
385348;-839573;KY
463626;-1016385;ND
358194;-904964;AR
403583;-930834;MO
468679;-997536;ND
351072;-826182;SC
33009;-854722;AL
470626;-98829;ND
399144;-1067257;CO
397597;-804286;PA
336232;-957001;TX
347341;-911067;AR
346555;-907349;AR
482399;-1124181;MT
383386;-886419;IL
364752;-937728;AR
463386;-925843;MN
398048;-1205883;CA
403611;-884291;IL
377564;-93141;MO
408131;-968354;NE
400923;-986484;NE
629827;-1560838;AK
456439;-850312;MI
625921;-1448136;AK
361051;-1185293;CA
40111;-798464;PA
434707;-936152;IA
385462;-79808;WV
361542;-929096;AR
400376;-1004051;NE
405198;-958674;NE
371836;-866353;KY
461242;-955104;MN
649008;-1576946;AK
379507;-990998;KS
410498;-948246;IA
475156;-956345;MN
343408;-988712;OK
386223;-904554;MO
335024;-910603;MS
319125;-1085363;NM
376988;-1197482;CA
412452;-832839;OH
394772;-789457;MD
481009;-1032548;ND
453041;-1172117;OR
487245;-1181321;WA
343005;-778917;NC
377675;-764549;VA
562631;-1588049;AK
36593;-933972;MO
465999;-906878;WI
396288;-906108;IL
370019;-962806;KS
456719;-980157;SD
379227;-94816;KS
348974;-1062332;NM
39.66;-934394;MO
360056;-924066;AR
396133;-836106;OH
410246;-791394;PA
364365;-903907;AR
488777;-1186046;WA
404025;-783849;PA
485824;-1034676;ND
426904;-969809;NE
454054;-948397;MN
474222;-955979;MN
395208;-927363;MO
471883;-982007;ND
358068;-118627;CA
385739;-757927;MD
451051;-1053116;MT
330588;-921533;AR
408702;-791711;PA
354403;-1189411;CA
395384;-845032;OH
37.21;-109609;UT
478594;-998934;ND
361391;-119511;CA
449987;-969742;SD
368867;-908483;MO
366167;-997485;OK
410935;-765189;PA
326497;-1146416;AZ
423277;-1047245;WY
405824;-937429;IA
400416;-1053675;CO
386406;-997443;KS
385599;-926814;MO
327786;-1002052;TX
403134;-1038023;CO
582181;-1574036;AK
342063;-965421;OK
434401;-928879;IA
347578;-968712;OK
441599;-970194;SD
398011;-789216;PA
285727;-826546;FL
392349;-98396;KS
397198;-1111623;UT
385208;-885382;IL
396692;-1028501;CO
397029;-1022938;CO
477994;-1199882;WA
352097;-969611;OK
33488;-1129308;AZ
339688;-966548;OK
411808;-929538;IA
412094;-1211543;CA
280951;-978592;TX
444894;-977505;SD
334522;-894381;MS
472645;-1228348;WA
374778;-1196393;CA
396257;-779396;MD
459386;-1017188;SD
353923;-960624;OK
400863;-79128;PA
400088;-974966;NE
369381;-789422;VA
388665;-872277;IN
443742;-728859;VT
405269;-865251;IN
384769;-1017905;KS
393881;-1011948;KS
329093;-809359;SC
469503;-968019;ND
368182;-784774;VA
363707;-883612;TN
370682;-938493;MO
385763;-963676;KS
395391;-910128;IL
487783;-1181329;WA
26.34;-986319;TX
431948;-1104026;WY
484521;-988784;ND
377191;-96224;KS
465021;-1204668;WA
363111;-1009683;TX
418776;-1047887;WY
371733;-950027;KS
319115;-1118017;AZ
651108;-1667683;AK
403527;-785533;PA
345271;-904533;MS
350533;-1075722;NM
363123;-1180261;CA
407239;-115479;NV
373761;-93841;MO
472348;-1242024;WA
356821;-94746;OK
396433;-1111548;UT
400252;-906379;IL
314636;-822538;GA
474577;-968892;ND
339851;-89896;MS
353985;-954165;OK
374004;-95843;KS
600757;-1480194;AK
477833;-956981;MN
367361;-1065669;NM
450183;-1014328;SD
370958;-818321;VA
389688;-974574;KS
394857;-1213202;CA
353828;-935228;AR
460648;-1027885;ND
407539;-1007319;NE
428332;-930054;IA
483555;-1136484;MT
478268;-1001154;ND
414122;-936501;IA
489214;-970944;MN
397022;-775021;MD
308823;-871212;FL
276333;-992186;TX
403378;-871717;IN
411047;-973085;NE
450688;-997664;SD
439122;-963709;MN
366781;-827451;VA
411719;-90191;IL
45331;-1001208;SD
438621;-1009049;SD
353719;-1176419;CA
383917;-753004;MD
404301;-784044;PA
41572;-917321;IA
343488;-967193;OK
387955;-977548;KS
439848;-1044269;WY
407353;-951544;IA
447984;-886916;WI
472188;-979654;ND
467252;-1084882;MT
442818;-89965;WI
396539;-930635;MO
426528;-777949;NY
368074;-967119;OK
437249;-968662;SD
344816;-952143;OK
332047;-107.21;NM
348869;-1203141;CA
419872;-1203009;CA
45232;-961627;MN
437269;-1019837;SD
463447;-1095123;MT
471421;-993045;ND
330842;-857831;AL
329843;-1144722;AZ
395861;-825262;OH
407598;-912768;IA
403409;-1219174;CA
425135;-979601;NE
354727;-948147;OK
486897;-104454;MT
428313;-910633;WI
354747;-1055661;NM
27902;-995036;TX
387837;-849236;IN
434431;-1128124;ID
339051;-962214;OK
406067;-943863;IA
460761;-973845;ND
336473;-869308;AL
296664;-975018;TX
393248;-1203786;CA
466758;-978162;ND
414676;-933096;IA
263072;-986443;TX
48626;-980459;ND
467653;-1221956;WA
406633;-747079;NJ
462658;-969988;ND
420061;-912459;IA
403062;-933504;MO
422747;-976651;NE
620844;-146092;AK
365901;-105437;NM
396917;-956905;KS
435272;-985894;SD
364786;-980172;OK
480187;-100844;ND
400367;-970232;NE
426476;-898599;WI
457145;-951681;MN
384506;-1206218;CA
332495;-941162;TX
368517;-1000552;OK
381429;-880181;IL
41239;-963526;NE
456853;-938601;MN
391689;-87673;IL
439216;-1122027;ID
383732;-966456;KS
46.76;-975562;ND
328961;-105496;NM
312428;-86.46;AL
487997;-1186119;WA
402789;-802731;PA
345068;-922069;AR
402662;-946696;MO
480131;-1229897;WA
426371;-90.87;IA
410916;-990773;NE
378386;-945078;MO
479291;-1143889;MT
470527;-1099086;MT
394151;-777364;MD
361768;-1064244;NM
375176;-758089;VA
379891;-936637;MO
346159;-901525;MS
411665;-981386;NE
407982;-956086;IA
398965;-967948;KS
424939;-908733;IA
393561;-1007242;KS
453352;-967646;SD
455782;-952453;MN
379095;-82447;WV
273951;-983556;TX
438057;-928006;MN
334238;-909216;MS
350624;-1077416;NM
37515;-943994;MO
45209;-967855;SD
402512;-874523;IN
379945;-1056962;CO
409803;-1114393;UT
447716;-975131;SD
406632;-943403;IA
412711;-723546;CT
482639;-1243015;WA
398708;-911998;IL
397026;-788425;MD
429299;-726128;VT
374219;-1046431;CO
264037;-989268;TX
413341;-969498;NE
470781;-1101386;MT
352249;-778452;NC
327431;-116002;CA
456928;-120807;WA
463747;-949395;MN
338769;-96.16;OK
356574;-120507;CA
47441;-1118178;MT
182565;-658728;PR
346494;-894575;MS
378337;-960809;KS
39.12;-987983;KS
353886;-1136591;AZ
359896;-77.58;NC
32.23;-839289;GA
376873;-958958;KS
402113;-78.2;PA
522301;-1742133;AK
285384;-816025;FL
477869;-944267;MN
348357;-962889;OK
264108;-990819;TX
357637;-948828;OK
376977;-1128416;UT
424419;-1212716;OR
28387;-815751;FL
341363;-839747;GA
355227;-963882;OK
329149;-81949;GA
350275;-114384;AZ
35476;-1091318;AZ
47131;-1089169;MT
597957;-1548698;AK
401119;-1001066;NE
391839;-1072407;CO
39624;-832642;OH
657936;-1441813;AK
431938;-1110072;WY
350693;-934235;AR
333988;-914697;AR
430617;-925153;IA
405748;-858233;IN
411869;-1061255;WY
366882;-98662;OK
453174;-983043;SD
351534;-913343;AR
353903;-912299;AR
275029;-993014;TX
586637;-1569908;AK
383276;-1077793;CO
404639;-932911;MO
377554;-943052;MO
472701;-110732;MT
269515;-99276;TX
399573;-926499;MO
326786;-821785;GA
373981;-883754;KY
38322;-943486;MO
361405;-1186296;CA
352544;-765712;NC
385664;-766871;MD
355652;-909346;AR
379252;-816176;WV
428955;-963096;IA
404706;-1017468;NE
464548;-110312;MT
381596;-965623;KS
563003;-1584132;AK
650187;-1506453;AK
207419;-1569012;HI
452256;-1212927;OR
430975;-727784;VT
46262;-95535;MN
371938;-941298;MO
408087;-910845;IL
423161;-94843;IA
375606;-1023965;CO
345522;-908542;AR
474468;-99931;ND
321921;-938112;LA
314507;-822148;GA
361529;-918398;AR
399079;-912492;IL
450565;-1106186;MT
376155;-948226;KS
27907;-994758;TX
368129;-999326;OK
464673;-941746;MN
384353;-86197;IN
468066;-953526;MN
440545;-955477;MN
475093;-1123578;MT
345761;-791908;NC
475305;-111724;MT
325002;-997465;TX
395019;-947995;MO
407492;-94.62;IA
430129;-941957;IA
408018;-928879;IA
422158;-743899;NY
37554;-896246;MO
453517;-1094932;MT
467105;-965579;MN
380525;-887054;IL
407142;-782043;PA
608921;-1466727;AK
336292;-923533;AR
387369;-1221468;CA
350513;-959556;OK
464374;-966833;MN
358677;-909459;AR
398488;-937761;MO
43701;-749971;NY
417297;-933257;IA
483357;-1223444;WA
468171;-968353;ND
402429;-964074;NE
459469;-916889;WI
403845;-1012345;NE
483588;-1178372;WA
449434;-945194;MN
37877;-819797;WV
353636;-838664;NC
437577;-964762;SD
55964;-1336662;AK
399449;-848307;IN
590683;-1569009;AK
420535;-1049079;WY
414243;-830468;OH
488958;-100912;ND
463784;-984885;ND
418024;-960479;IA
392715;-752316;NJ
339833;-888972;MS
647434;-1411138;AK
396421;-788887;MD
358876;-1186551;CA
415601;-959947;IA
43486;-929534;IA
444491;-1181881;OR
45.55;-103975;SD
33532;-966958;TX
608701;-1494678;AK
422598;-1120178;ID
450608;-995092;SD
45434;-1098069;MT
416267;-801695;PA
313628;-882471;AL
47074;-982031;ND
410534;-879842;IL
347668;-960706;OK
387968;-798967;WV
41462;-122426;CA
426585;-948982;IA
396764;-994209;KS
617937;-1565861;AK
361858;-1186256;CA
264247;-99024;TX
412945;-903592;IL
396234;-775916;MD
301446;-948208;TX
365789;-946385;OK
416506;-92346;IA
413135;-963017;NE
48.66;-965972;MN
342163;-1109719;AZ
403737;-78237;PA
379807;-960116;KS
44598;-952134;MN
338331;-93126;AR
475764;-98591;ND
363805;-967039;OK
393753;-882449;IL
377653;-885139;IL
655213;-1446409;AK
393896;-1126399;UT
316717;-848903;GA
401972;-93.35;MO
40479;-987922;NE
363301;-894686;TN
330313;-1081689;NM
471421;-997817;ND
276144;-992105;TX
397403;-120565;CA
379947;-1080021;CO
35822;-1186477;CA
457286;-947162;MN
380318;-860855;IN
473116;-955954;MN
366973;-987893;OK
414986;-1026236;NE
400387;-76204;PA
403347;-964224;NE
395654;-787054;MD
464224;-1100725;MT
418089;-918524;IA
326719;-905445;MS
404799;-956232;MO
398924;-96709;KS
452884;-1092125;MT
376206;-963708;KS
383095;-760069;MD
405359;-915678;IA
453346;-980939;SD
402546;-975577;NE
415662;-705123;MA
397206;-1205536;CA
393951;-922723;MO
394633;-87424;IN
321748;-1123664;AZ
411816;-1104274;WY
47468;-925681;MN
468813;-1135751;MT
473483;-974102;ND
588329;-1585276;AK
354067;-89297;TN
408401;-941084;IA
330029;-86199;AL
368866;-971781;OK
47317;-957838;MN
475402;-982291;ND
374384;-984227;KS
330508;-841758;GA
390626;-1199295;NV
459739;-102471;ND
318466;-1076504;NM
437341;-919238;MN
415075;-734625;CT
407801;-927432;IA
341488;-107882;NM
371605;-1050342;CO
351542;-1059764;NM
400537;-891871;IL
447098;-1228812;OR
352488;-910319;AR
350113;-888025;TN
39.07;-929473;MO
431706;-726084;VT
310047;-969915;TX
43828;-952058;MN
343129;-812874;SC
381732;-912127;MO
489693;-972264;MN
425721;-1000563;NE
413711;-878816;IL
395479;-918572;MO
362305;-99168;OK
346978;-992287;OK
366111;-897061;MO
347776;-832602;SC
400761;-1221776;CA
405188;-1080885;CO
486024;-1044677;MT
461657;-1114459;MT
584354;-1353733;AK
462711;-1064468;MT
422123;-102983;NE
419384;-998651;NE
474105;-1189887;WA
39015;-1141233;NV
409187;-952655;IA
356011;-921953;AR
452852;-1094164;MT
380105;-753869;VA
397995;-994546;KS
404944;-916764;MO
415855;-704591;MA
469352;-110736;MT
419175;-953951;IA
341091;-791557;SC
324416;-1107766;AZ
483116;-1116118;MT
42946;-988285;NE
400519;-953176;MO
403651;-805377;WV
419973;-1100626;WY
402105;-992901;NE
426936;-936047;IA
460063;-938887;MN
34345;-1068466;NM
373785;-989166;KS
400586;-1208387;CA
404736;-782788;PA
462699;-1236144;WA
385604;-869481;IN
412671;-114197;NV
357892;-946377;OK
563041;-1585004;AK
350293;-956836;OK
391049;-1010079;KS
484778;-975245;ND
437252;-97689;SD
473385;-116694;ID
365906;-1036147;NM
37736;-975629;KS
398689;-794947;PA
387952;-856528;IN
371701;-947065;KS
359086;-772763;NC
37152;-809411;VA
388203;-868926;IN
383738;-1056912;CO
458873;-998069;SD
400251;-792934;PA
377816;-756636;VA
489099;-1037783;ND
425839;-777914;NY
452083;-99614;SD
486281;-99098;ND
397861;-953214;KS
316968;-1110583;AZ
193566;-1549752;HI
465867;-1131971;MT
45792;-1129485;MT
443274;-966424;SD
44508;-728989;VT
418417;-949859;IA
485599;-1107101;MT
309865;-870416;FL
382578;-759059;MD
38217;-953658;KS
417691;-908265;IA
258783;-801371;FL
472202;-1109262;MT
354328;-838248;NC
48691;-1007078;ND
378532;-98324;KS
356455;-945151;OK
313419;-824608;GA
329477;-882674;AL
416096;-896866;IL
411755;-97163;NE
388806;-887128;IL
405972;-960242;NE
487622;-1142818;MT
332383;-1107833;AZ
394792;-888612;IL
381908;-813946;WV
386407;-987745;KS
446021;-1118124;MT
375568;-946153;MO
408777;-954292;IA
479168;-108509;MT
413575;-986335;NE
35.05;-1002814;TX
376481;-1197182;CA
263037;-986405;TX
432904;-727922;VT
441548;-964626;SD
471679;-941242;MN
463617;-929415;MN
38026;-861997;IN
358875;-945537;OK
485763;-983755;ND
321114;-879958;AL
338181;-1089435;NM
423396;-944849;IA
349188;-971848;OK
396837;-993116;KS
376898;-1144491;NV
388326;-912305;MO
462421;-932751;MN
303796;-838135;FL
479983;-978717;ND
410286;-1144763;NV
36196;-978979;OK
393235;-888981;IL
396083;-789502;MD
401461;-974151;NE
351351;-820002;SC
477633;-99516;ND
412187;-1015841;NE
340826;-979788;OK
449105;-979372;SD
406463;-731565;NY
454208;-84806;MI
277711;-994433;TX
412337;-764216;PA
37335;-992102;KS
344888;-96629;OK
359214;-930577;AR
368728;-965693;OK
425124;-979083;NE
397663;-989196;KS
459425;-98782;ND
488217;-1049432;MT
465368;-984681;ND
413457;-882222;IL
363551;-949379;OK
359114;-965772;OK
427048;-1219943;OR
410967;-1211816;CA
440697;-984246;SD
486358;-996179;ND
430877;-938865;IA
355173;-120521;CA
469049;-973455;ND
458567;-992058;SD
263182;-986929;TX
340979;-1113542;AZ
38451;-1231203;CA
368019;-1217872;CA
401055;-1054777;CO
373411;-892535;IL
386428;-962567;KS
425543;-1067263;WY
409702;-974968;NE
361604;-89494;TN
344436;-1062607;NM
619314;-1512096;AK
349933;-926189;AR
435364;-904267;WI
390024;-77952;VA
362215;-1002621;TX
406898;-1004004;NE
414803;-923921;IA
383764;-900562;IL
41554;-902237;IL
401449;-937384;MO
482648;-113446;MT
665638;-1528385;AK
390328;-914407;MO
450096;-1130675;MT
448408;-966901;SD
431864;-936076;IA
386822;-759494;MD
39545;-786148;MD
348102;-782169;NC
400346;-955182;NE
379213;-899163;IL
397067;-906508;IL
357743;-1039544;NM
575404;-1540056;AK
485537;-961671;MN
46737;-941396;MN
463291;-990955;ND
352117;-1007325;TX
375013;-896399;MO
398566;-1009583;KS
289099;-100598;TX
471154;-973879;ND
397814;-913032;IL
396335;-924743;MO
35461;-902598;AR
460082;-981254;ND
37286;-978921;KS
391736;-833485;OH
376565;-965316;KS
325064;-824982;GA
438216;-97199;SD
43117;-729025;VT
421235;-931975;IA
397226;-955058;KS
263052;-986398;TX
41547;-1098642;WY
428402;-970673;SD
392923;-112629;UT
349151;-1003919;TX
349243;-955474;OK
39156;-944929;MO
376233;-938036;MO
377799;-756802;VA
489713;-1012832;ND
407047;-943608;IA
264169;-989814;TX
437487;-1180789;OR
403937;-1115913;UT
391431;-878172;IL
451912;-994659;SD
406452;-1193614;NV
369817;-915749;MO
36056;-976365;OK
36924;-982936;OK
40536;-962997;NE
333777;-810079;SC
376065;-898377;MO
392627;-909003;MO
442825;-948466;MN
415025;-734414;CT
412154;-1067813;WY
482054;-97338;ND
354387;-1089946;NM
467834;-98561;ND
39393;-1200149;CA
443437;-965923;SD
263276;-987167;TX
575845;-1543255;AK
40206;-1211575;CA
413596;-937902;IA
402185;-955777;NE
626294;-143567;AK
48485;-1216065;WA
424794;-947191;IA
439546;-961905;MN
39205;-934427;MO
413408;-908482;IL
344767;-878653;AL
43041;-1046626;WY
393976;-929921;MO
369014;-982944;OK
424718;-744525;NY
383375;-794994;VA
404223;-782725;PA
324734;-907969;MS
464822;-1033196;ND
48.49;-982312;ND
343131;-1113379;AZ
37435;-952245;KS
451645;-961711;MN
327804;-1081106;NM
439826;-974251;SD
487012;-1004981;ND
431254;-931351;IA
433801;-927258;IA
380831;-758521;MD
402009;-966584;NE
376111;-979316;KS
370018;-981825;KS
426386;-1002376;NE
400616;-947645;MO
35042;-814094;SC
370938;-895547;MO
401507;-815758;OH
265369;-990961;TX
381413;-835404;KY
457524;-956189;MN
397151;-904154;IL
406185;-919353;IA
392466;-973428;KS
311017;-846848;GA
37344;-770687;VA
401613;-1236158;CA
408218;-787019;PA
418263;-1220059;CA
410692;-963259;NE
457381;-1102236;MT
430167;-950367;IA
400468;-929018;MO
485844;-1087556;MT
442909;-984276;SD
446621;-1061418;WY
453679;-1134097;MT
263979;-988311;TX
347398;-1025096;TX
413448;-78134;PA
264686;-987269;TX
393782;-776615;MD
384705;-1020804;CO
449017;-990888;SD
46805;-974395;ND
406666;-782187;PA
473844;-1111432;MT
320815;-1118959;AZ
374608;-817051;WV
459971;-995479;ND
383839;-970682;KS
412842;-123819;CA
404149;-975872;NE
621359;-1465388;AK
403989;-943233;MO
36.15;-983969;OK
313919;-1108749;AZ
374907;-813195;WV
351479;-970086;OK
434252;-978081;SD
378801;-972119;KS
468375;-95009;MN
450206;-1044129;MT
478336;-1054924;MT
479682;-1123165;MT
405803;-952213;IA
413131;-1064896;WY
378404;-896968;IL
406389;-731949;NY
445458;-1037198;SD
427461;-1097067;WY
48184;-993236;ND
400871;-121537;CA
483132;-995733;ND
261563;-801452;FL
45107;-977805;SD
488025;-1102843;MT
353865;-814127;NC
389128;-1011757;KS
453555;-907965;WI
427822;-979816;SD
396304;-780239;MD
410287;-940499;IA
40673;-94412;IA
37558;-953999;KS
403547;-981392;NE
472514;-979348;ND
442372;-960516;MN
430266;-945274;IA
384732;-991779;KS
423348;-972946;NE
386411;-989578;KS
355151;-933335;AR
376785;-903679;MO
58059;-1529091;AK
287121;-998353;TX
369236;-89223;MO
395087;-941546;MO
428114;-981933;NE
43044;-940609;IA
488547;-1086624;MT
400819;-102102;CO
357179;-1148313;NV
353987;-961876;OK
403101;-783365;PA
44.81;-1184187;OR
323796;-844401;GA
421072;-942383;IA
428888;-72904;VT
469495;-917837;MN
396202;-906759;IL
354628;-944297;AR
39981;-969917;KS
403591;-1229042;CA
37641;-872258;KY
380235;-951717;KS
449043;-988234;SD
389065;-925214;MO
356698;-996005;OK
442514;-729614;VT
323078;-86818;AL
481513;-976442;ND
377123;-1201967;CA
465063;-1080862;MT
372786;-816241;WV
640496;-1489205;AK
488045;-1051736;MT
311663;-827217;GA
294342;-1041824;TX
319216;-870852;AL
424809;-1078256;WY
484327;-103.74;ND
381211;-864195;IN
26488;-989338;TX
392194;-761971;MD
400554;-1061757;CO
386379;-986736;KS
377879;-988671;KS
402723;-784583;PA
426895;-970272;NE
